time,price difference,close price,open price,mid price,cumulative price difference
2022-10-07 15:48:00,-0.01239013671875,141.53860473632812,141.55099487304688,141.5447998046875,-0.687591552734375
2022-10-07 15:50:00,-0.2400054931640625,141.2949981689453,141.53500366210938,141.41500091552734,-0.9275970458984375
2022-10-07 15:52:00,0.1399993896484375,141.42999267578125,141.2899932861328,141.35999298095703,-0.78759765625
2022-10-07 15:54:00,0.1089019775390625,141.5500030517578,141.44110107421875,141.49555206298828,-0.6786956787109375
2022-10-07 15:56:00,-0.0749969482421875,141.46499633789062,141.5399932861328,141.50249481201172,-0.753692626953125
2022-10-07 15:58:00,-0.1450042724609375,141.3300018310547,141.47500610351562,141.40250396728516,-0.8986968994140625
2022-10-07 16:00:00,0.1343994140625,141.46839904785156,141.33399963378906,141.4011993408203,-0.7642974853515625
2022-10-07 16:02:00,0.0699920654296875,141.5399932861328,141.47000122070312,141.50499725341797,-0.694305419921875
2022-10-07 16:04:00,-0.0099945068359375,141.52999877929688,141.5399932861328,141.53499603271484,-0.7042999267578125
2022-10-07 16:06:00,-0.1300048828125,141.39999389648438,141.52999877929688,141.46499633789062,-0.8343048095703125
2022-10-07 16:08:00,-0.0449981689453125,141.36500549316406,141.41000366210938,141.38750457763672,-0.879302978515625
2022-10-07 16:10:00,0.057098388671875,141.41709899902344,141.36000061035156,141.3885498046875,-0.82220458984375
2022-10-07 16:12:00,-0.181610107421875,141.2283935546875,141.41000366210938,141.31919860839844,-1.003814697265625
2022-10-07 16:14:00,0.1649932861328125,141.38499450683594,141.22000122070312,141.30249786376953,-0.8388214111328125
2022-10-07 16:16:00,0.0200042724609375,141.38999938964844,141.3699951171875,141.37999725341797,-0.818817138671875
2022-10-07 16:18:00,-0.265899658203125,141.13499450683594,141.40089416503906,141.2679443359375,-1.084716796875
2022-10-07 16:20:00,-0.11859130859375,141.0164031982422,141.13499450683594,141.07569885253906,-1.20330810546875
2022-10-07 16:22:00,0.1500091552734375,141.16000366210938,141.00999450683594,141.08499908447266,-1.0532989501953125
2022-10-07 16:24:00,0.0111083984375,141.16110229492188,141.14999389648438,141.15554809570312,-1.0421905517578125
2022-10-07 16:26:00,0.0868988037109375,141.2550048828125,141.16810607910156,141.21155548095703,-0.955291748046875
2022-10-07 16:28:00,-0.0250091552734375,141.22999572753906,141.2550048828125,141.24250030517578,-0.9803009033203125
2022-10-07 16:30:00,0.019989013671875,141.25999450683594,141.24000549316406,141.25,-0.9603118896484375
2022-10-07 16:32:00,-0.010101318359375,141.23989868164062,141.25,141.2449493408203,-0.9704132080078125
2022-10-07 16:34:00,-0.044891357421875,141.19500732421875,141.23989868164062,141.2174530029297,-1.0153045654296875
2022-10-07 16:36:00,0.0449981689453125,141.24000549316406,141.19500732421875,141.2175064086914,-0.970306396484375
2022-10-07 16:38:00,-0.1199951171875,141.10000610351562,141.22000122070312,141.16000366210938,-1.090301513671875
2022-10-07 16:40:00,0.0099945068359375,141.11000061035156,141.10000610351562,141.1050033569336,-1.0803070068359375
2022-10-07 16:42:00,-0.2371978759765625,140.8730010986328,141.11019897460938,140.9916000366211,-1.3175048828125
2022-10-07 16:44:00,0.0633087158203125,140.94000244140625,140.87669372558594,140.9083480834961,-1.2541961669921875
2022-10-07 16:46:00,-0.01220703125,140.92779541015625,140.94000244140625,140.93389892578125,-1.2664031982421875
2022-10-07 16:48:00,-0.069000244140625,140.86099243164062,140.92999267578125,140.89549255371094,-1.3354034423828125
2022-10-07 16:50:00,0.1448974609375,141.00999450683594,140.86509704589844,140.9375457763672,-1.1905059814453125
2022-10-07 16:52:00,-0.019989013671875,140.99000549316406,141.00999450683594,141.0,-1.2104949951171875
2022-10-07 16:54:00,-0.100006103515625,140.88999938964844,140.99000549316406,140.94000244140625,-1.3105010986328125
2022-10-07 16:56:00,0.1399993896484375,141.02999877929688,140.88999938964844,140.95999908447266,-1.170501708984375
2022-10-07 16:58:00,0.0933990478515625,141.12060546875,141.02720642089844,141.07390594482422,-1.0771026611328125
2022-10-07 17:00:00,-0.0800018310546875,141.0399932861328,141.1199951171875,141.07999420166016,-1.1571044921875
2022-10-07 17:02:00,0.0149993896484375,141.05499267578125,141.0399932861328,141.04749298095703,-1.1421051025390625
2022-10-07 17:04:00,0.140106201171875,141.20010375976562,141.05999755859375,141.1300506591797,-1.0019989013671875
2022-10-07 17:06:00,-0.10009765625,141.0998992919922,141.1999969482422,141.1499481201172,-1.1020965576171875
2022-10-07 17:08:00,0.125,141.22000122070312,141.09500122070312,141.15750122070312,-0.9770965576171875
2022-10-07 17:10:00,0.0349884033203125,141.2449951171875,141.2100067138672,141.22750091552734,-0.942108154296875
2022-10-07 17:12:00,-0.0688018798828125,141.17120361328125,141.24000549316406,141.20560455322266,-1.0109100341796875
2022-10-07 17:14:00,-0.1692047119140625,141.00079345703125,141.1699981689453,141.08539581298828,-1.18011474609375
2022-10-07 17:16:00,0.0880889892578125,141.08999633789062,141.0019073486328,141.04595184326172,-1.0920257568359375
2022-10-07 17:18:00,-0.0699920654296875,141.0299072265625,141.0998992919922,141.06490325927734,-1.162017822265625
2022-10-07 17:20:00,-0.30999755859375,140.7100067138672,141.02000427246094,140.86500549316406,-1.472015380859375
2022-10-07 17:22:00,0.139190673828125,140.8491973876953,140.7100067138672,140.77960205078125,-1.33282470703125
2022-10-07 17:24:00,-0.1500091552734375,140.6999969482422,140.85000610351562,140.7750015258789,-1.4828338623046875
2022-10-07 17:26:00,0.095001220703125,140.78500366210938,140.69000244140625,140.7375030517578,-1.3878326416015625
2022-10-07 17:28:00,-0.1132965087890625,140.6750030517578,140.78829956054688,140.73165130615234,-1.501129150390625
2022-10-07 17:30:00,-0.0800018310546875,140.58999633789062,140.6699981689453,140.62999725341797,-1.5811309814453125
2022-10-07 17:32:00,-0.089996337890625,140.5,140.58999633789062,140.5449981689453,-1.6711273193359375
2022-10-07 17:34:00,-0.04229736328125,140.4600067138672,140.50230407714844,140.4811553955078,-1.7134246826171875
2022-10-07 17:36:00,0.029998779296875,140.5,140.47000122070312,140.48500061035156,-1.6834259033203125
2022-10-07 17:38:00,0.0800018310546875,140.5850067138672,140.5050048828125,140.54500579833984,-1.603424072265625
2022-10-07 17:40:00,-0.0854949951171875,140.4945068359375,140.5800018310547,140.5372543334961,-1.6889190673828125
2022-10-07 17:42:00,-0.035003662109375,140.45509338378906,140.49009704589844,140.47259521484375,-1.7239227294921875
2022-10-07 17:44:00,-0.0050048828125,140.43499755859375,140.44000244140625,140.4375,-1.7289276123046875
2022-10-07 17:46:00,-0.1663055419921875,140.27369689941406,140.44000244140625,140.35684967041016,-1.895233154296875
2022-10-07 17:48:00,0.089996337890625,140.36000061035156,140.27000427246094,140.31500244140625,-1.80523681640625
2022-10-07 17:50:00,0.0930023193359375,140.4530029296875,140.36000061035156,140.40650177001953,-1.7122344970703125
2022-10-07 17:52:00,-0.14910888671875,140.30999755859375,140.4591064453125,140.38455200195312,-1.8613433837890625
2022-10-07 17:54:00,-0.0200042724609375,140.2899932861328,140.30999755859375,140.29999542236328,-1.88134765625
2022-10-07 17:56:00,0.0771026611328125,140.36709594726562,140.2899932861328,140.32854461669922,-1.8042449951171875
2022-10-07 17:58:00,-0.06109619140625,140.3000030517578,140.36109924316406,140.33055114746094,-1.8653411865234375
2022-10-07 18:00:00,-0.1800079345703125,140.1199951171875,140.3000030517578,140.20999908447266,-2.04534912109375
2022-10-07 18:02:00,-0.062896728515625,140.0500030517578,140.11289978027344,140.08145141601562,-2.108245849609375
2022-10-07 18:04:00,0.139892578125,140.1898956298828,140.0500030517578,140.1199493408203,-1.968353271484375
2022-10-07 18:06:00,-0.1299896240234375,140.0500030517578,140.17999267578125,140.11499786376953,-2.0983428955078125
2022-10-07 18:08:00,-0.0800018310546875,139.97000122070312,140.0500030517578,140.01000213623047,-2.1783447265625
2022-10-07 18:10:00,0.1732025146484375,140.14320373535156,139.97000122070312,140.05660247802734,-2.0051422119140625
2022-10-07 18:12:00,0.1688995361328125,140.3188934326172,140.14999389648438,140.23444366455078,-1.83624267578125
2022-10-07 18:14:00,-0.0200042724609375,140.2949981689453,140.31500244140625,140.30500030517578,-1.8562469482421875
2022-10-07 18:16:00,0.200103759765625,140.49099731445312,140.2908935546875,140.3909454345703,-1.6561431884765625
2022-10-07 18:18:00,-0.010009765625,140.47999572753906,140.49000549316406,140.48500061035156,-1.6661529541015625
2022-10-07 18:20:00,-0.0999908447265625,140.3800048828125,140.47999572753906,140.43000030517578,-1.766143798828125
2022-10-07 18:22:00,-0.1049957275390625,140.27999877929688,140.38499450683594,140.3324966430664,-1.8711395263671875
2022-10-07 18:24:00,0.0449981689453125,140.3249969482422,140.27999877929688,140.30249786376953,-1.826141357421875
2022-10-07 18:26:00,0.0139007568359375,140.33889770507812,140.3249969482422,140.33194732666016,-1.8122406005859375
2022-10-07 18:28:00,-0.0850067138671875,140.27999877929688,140.36500549316406,140.32250213623047,-1.897247314453125
2022-10-07 18:30:00,-0.0449981689453125,140.10000610351562,140.14500427246094,140.12250518798828,-1.9422454833984375
2022-10-07 18:32:00,0.0800018310546875,140.22999572753906,140.14999389648438,140.18999481201172,-1.86224365234375
2022-10-07 18:34:00,-0.0010986328125,140.22999572753906,140.23109436035156,140.2305450439453,-1.86334228515625
2022-10-07 18:36:00,0.0099945068359375,140.25,140.24000549316406,140.24500274658203,-1.8533477783203125
2022-10-07 18:38:00,0.0099945068359375,140.25999450683594,140.25,140.25499725341797,-1.843353271484375
2022-10-07 18:40:00,0.0850067138671875,140.35000610351562,140.26499938964844,140.30750274658203,-1.7583465576171875
2022-10-07 18:42:00,0.111907958984375,140.58120727539062,140.46929931640625,140.52525329589844,-1.6464385986328125
2022-10-07 18:44:00,-0.1300048828125,140.4499969482422,140.5800018310547,140.51499938964844,-1.7764434814453125
2022-10-07 18:46:00,-0.095001220703125,140.4250030517578,140.52000427246094,140.47250366210938,-1.8714447021484375
2022-10-07 18:48:00,-0.110504150390625,140.31500244140625,140.42550659179688,140.37025451660156,-1.9819488525390625
2022-10-07 18:50:00,0.0290985107421875,140.32969665527344,140.30059814453125,140.31514739990234,-1.952850341796875
2022-10-07 18:52:00,-0.0800018310546875,140.25,140.3300018310547,140.29000091552734,-2.0328521728515625
2022-10-07 18:54:00,-0.0439910888671875,140.20660400390625,140.25059509277344,140.22859954833984,-2.07684326171875
2022-10-07 18:56:00,-0.1500091552734375,140.05499267578125,140.2050018310547,140.12999725341797,-2.2268524169921875
2022-10-07 18:58:00,0.015106201171875,140.09010314941406,140.0749969482422,140.08255004882812,-2.2117462158203125
2022-10-07 19:00:00,0.1399993896484375,140.22999572753906,140.08999633789062,140.15999603271484,-2.071746826171875
2022-10-07 19:02:00,0.0048980712890625,140.2299041748047,140.22500610351562,140.22745513916016,-2.0668487548828125
2022-10-07 19:04:00,-0.010009765625,140.21499633789062,140.22500610351562,140.22000122070312,-2.0768585205078125
2022-10-07 19:06:00,0.105010986328125,140.32000732421875,140.21499633789062,140.2675018310547,-1.9718475341796875
2022-10-07 19:08:00,-0.0093994140625,140.30059814453125,140.30999755859375,140.3052978515625,-1.9812469482421875
2022-10-07 19:10:00,-0.029998779296875,140.27000427246094,140.3000030517578,140.28500366210938,-2.0112457275390625
2022-10-07 19:12:00,0.13751220703125,140.41250610351562,140.27499389648438,140.34375,-1.8737335205078125
2022-10-07 19:14:00,-0.06500244140625,140.40499877929688,140.47000122070312,140.4375,-1.9387359619140625
2022-10-07 19:16:00,0.095001220703125,140.4949951171875,140.39999389648438,140.44749450683594,-1.8437347412109375
2022-10-07 19:18:00,-0.1949920654296875,140.3000030517578,140.4949951171875,140.39749908447266,-2.038726806640625
2022-10-07 19:20:00,-0.096099853515625,140.18890380859375,140.28500366210938,140.23695373535156,-2.13482666015625
2022-10-07 19:22:00,-0.02349853515625,140.2050018310547,140.22850036621094,140.2167510986328,-2.1583251953125
2022-10-07 19:24:00,-0.116607666015625,140.08999633789062,140.20660400390625,140.14830017089844,-2.274932861328125
2022-10-07 19:26:00,0.0,140.13999938964844,140.13999938964844,140.13999938964844,-2.274932861328125
2022-10-07 19:28:00,-0.0521087646484375,140.07789611816406,140.1300048828125,140.10395050048828,-2.3270416259765625
2022-10-07 19:30:00,-0.0150146484375,140.05499267578125,140.07000732421875,140.0625,-2.3420562744140625
2022-10-07 19:32:00,-0.0399932861328125,140.01499938964844,140.05499267578125,140.03499603271484,-2.382049560546875
2022-10-07 19:34:00,0.1699981689453125,140.18499755859375,140.01499938964844,140.0999984741211,-2.2120513916015625
2022-10-07 19:36:00,0.09368896484375,140.27499389648438,140.18130493164062,140.2281494140625,-2.1183624267578125
2022-10-07 19:38:00,-0.104888916015625,140.17010498046875,140.27499389648438,140.22254943847656,-2.2232513427734375
2022-10-07 19:40:00,0.0800018310546875,140.25,140.1699981689453,140.20999908447266,-2.14324951171875
2022-10-07 19:42:00,-0.135009765625,140.08999633789062,140.22500610351562,140.15750122070312,-2.27825927734375
2022-10-07 19:44:00,-0.04119873046875,140.04989624023438,140.09109497070312,140.07049560546875,-2.3194580078125
2022-10-07 19:46:00,0.0001068115234375,140.0500030517578,140.04989624023438,140.0499496459961,-2.3193511962890625
2022-10-07 19:48:00,-0.011199951171875,140.02999877929688,140.04119873046875,140.0355987548828,-2.3305511474609375
2022-10-07 19:50:00,-0.0469970703125,139.99099731445312,140.03799438476562,140.01449584960938,-2.3775482177734375
2022-10-07 19:52:00,-0.0218048095703125,139.96820068359375,139.99000549316406,139.9791030883789,-2.39935302734375
2022-10-07 19:54:00,0.0850067138671875,140.0500030517578,139.96499633789062,140.00749969482422,-2.3143463134765625
2022-10-07 19:56:00,0.010009765625,140.06500244140625,140.05499267578125,140.05999755859375,-2.3043365478515625
2022-10-07 19:58:00,0.1099853515625,140.17999267578125,140.07000732421875,140.125,-2.1943511962890625
2022-10-07 20:00:00,0.15960693359375,140.3300018310547,140.17039489746094,140.2501983642578,-2.0347442626953125
2022-10-07 20:02:00,0.0699005126953125,140.41000366210938,140.34010314941406,140.37505340576172,-1.96484375
2022-10-07 20:04:00,0.040008544921875,140.44000244140625,140.39999389648438,140.4199981689453,-1.924835205078125
2022-10-07 20:06:00,-0.06829833984375,140.375,140.44329833984375,140.40914916992188,-1.993133544921875
2022-10-07 20:08:00,-0.0160064697265625,140.35499572753906,140.37100219726562,140.36299896240234,-2.0091400146484375
2022-10-07 20:10:00,0.03070068359375,140.3907012939453,140.36000061035156,140.37535095214844,-1.9784393310546875
2022-10-07 20:12:00,-0.196502685546875,140.19349670410156,140.38999938964844,140.291748046875,-2.1749420166015625
2022-10-07 20:14:00,-0.061004638671875,140.12899780273438,140.19000244140625,140.1595001220703,-2.2359466552734375
2022-10-07 20:16:00,-0.0334014892578125,140.09669494628906,140.13009643554688,140.11339569091797,-2.26934814453125
2022-10-07 20:18:00,-0.06500244140625,140.02499389648438,140.08999633789062,140.0574951171875,-2.3343505859375
2022-10-07 20:20:00,-0.066497802734375,139.96299743652344,140.0294952392578,139.99624633789062,-2.400848388671875
2022-10-07 20:22:00,-0.1291046142578125,139.83090209960938,139.9600067138672,139.89545440673828,-2.5299530029296875
2022-10-07 20:24:00,0.029998779296875,139.86500549316406,139.8350067138672,139.85000610351562,-2.4999542236328125
2022-10-07 20:26:00,-0.2534027099609375,139.61419677734375,139.8675994873047,139.74089813232422,-2.75335693359375
2022-10-07 20:28:00,0.107696533203125,139.72189331054688,139.61419677734375,139.6680450439453,-2.645660400390625
2022-10-07 20:30:00,-0.095001220703125,139.625,139.72000122070312,139.67250061035156,-2.74066162109375
2022-10-07 20:32:00,-0.125,139.4949951171875,139.6199951171875,139.5574951171875,-2.86566162109375
2022-10-07 20:34:00,0.119903564453125,139.61990356445312,139.5,139.55995178222656,-2.745758056640625
2022-10-07 20:36:00,0.2707977294921875,139.88999938964844,139.61920166015625,139.75460052490234,-2.4749603271484375
2022-10-07 20:38:00,0.2100067138671875,140.10000610351562,139.88999938964844,139.99500274658203,-2.26495361328125
2022-10-07 20:40:00,0.1905975341796875,140.2895965576172,140.0989990234375,140.19429779052734,-2.0743560791015625
2022-10-07 20:42:00,-0.035003662109375,140.2449951171875,140.27999877929688,140.2624969482422,-2.1093597412109375
2022-10-07 20:44:00,-0.214996337890625,140.02999877929688,140.2449951171875,140.1374969482422,-2.3243560791015625
2022-10-07 20:46:00,-0.0149993896484375,140.02000427246094,140.03500366210938,140.02750396728516,-2.33935546875
2022-10-07 20:48:00,-0.0149993896484375,140.0,140.01499938964844,140.00749969482422,-2.3543548583984375
2022-10-07 20:50:00,0.3600006103515625,140.36000061035156,140.0,140.18000030517578,-1.994354248046875
2022-10-07 20:52:00,-0.265899658203125,140.11000061035156,140.3759002685547,140.24295043945312,-2.26025390625
2022-10-07 20:54:00,0.0749969482421875,140.19000244140625,140.11500549316406,140.15250396728516,-2.1852569580078125
2022-10-07 20:56:00,0.0800018310546875,140.27000427246094,140.19000244140625,140.2300033569336,-2.105255126953125
2022-10-07 20:58:00,-0.19000244140625,140.0800018310547,140.27000427246094,140.1750030517578,-2.295257568359375
